label,thai_text
ham,ฝากตรวจดูให้หน่อยนะ จะได้ส่งวันจันทร์นี้
ham,"แก เรื่องระบบ SA (SpamAssassin) ที่คุยกันอะ ฉันว่าฉันเข้าใจพอที่จะปรับคะแนนเองได้ละ แต่ติดตรงที่ไม่ค่อยโอเคกับการเอา SpamAssassin มาเป็นเครื่องมือโปรโมทธุรกิจของอีกฝ่าย โดยเอาฐานผู้ใช้ของเราไปเสี่ยงว่ะ

เห็นด้วยเลย ปกติ SA เค้าจะระวังเรื่องการเพิ่ม RBL หรือพวกกฎใหม่ๆ ที่ยังไม่ชัวร์อยู่แล้ว อันนี้ก็ควรเหมือนกัน

ฉันว่าเริ่มต้นให้คะแนน Habeas น้อยๆ หน่อยดีกว่า (แบบที่ไม่เปิดช่องให้สแปมทะลุเข้ากล่องข้อความทุกคนได้ง่ายๆ) พอเห็นหลักฐานว่าระบบมันเวิร์กจริงค่อยเพิ่มคะแนนทีหลัง

สรุปคือ เริ่มจาก 0 ไปเลย แล้วโยนไปไว้ใน 70_cvs_rules_under_test เหมือนกฎตัวอื่นที่ยังไม่ชัวร์ดีกว่า เอาผลลัพธ์จริงมาคุย ไม่ใช่เอาแค่สัญญาปากเปล่า ตอนนี้เมลฉันยังไม่เจอเมลไหน (ทั้งสแปมและไม่ใช่สแปม) ที่มีเครื่องหมาย Habeas เลย ดูทรงแล้วเฉยๆ มาก เอาไปเสนอคนอื่นในทีม (GA) ก็คงไม่มีใครซื้อไอเดียนี้ กฎตัวอื่นที่สถิติเท่ากันตอนนี้ยังโดนถอดออกจาก SA เลย อันนี้ก็ควรโดนเหมือนกันป่ะวะ"
ham,"แกรรร มีหนังสือเกี่ยวกับ Language Acquisition มาใหม่ น่าสนใจมากก เล่มชื่อ ""Words, Thoughts and Theories"" ของ MIT Press (ปี 1997) ใครอยากรีวิวหรือนำไปคุยสัมมนากลุ่ม ติดต่อพี่แอนดรูว์ คาร์นี (carnie@linguistlist.org) ได้เลยนะ 

ตอนอีเมลไปบอกประวัติคร่าวๆ กับความสนใจงานวิจัยด้วย (ห้ามแนบ CV หรือลิงก์เว็บส่วนตัวนะ เขาไม่ดู 555) แล้วก็อย่าลืมใส่ที่อยู่จัดส่งหนังสือจริงไปด้วยล่ะ ใครสนใจลองดูน้าา หนังสืออยู่ที่ห้อง Linguist แล้ว!"
ham,"เฮ้ยไมค์ ได้รับเมลจากพวก Constant Contact อีกละ รอบนี้เล็ดลอดระบบ Spamassassin มาได้ด้วย 😅 
ลองเข้าไปดูเว็บมันละ ทำพวกส่งอีเมลแมสการตลาดนี่แหละ น่าจะต้องจัดการหน่อย

 เออจริง ไม่ได้เห็นชื่อนี้นานเป็นปีละนะ ดูจาก Header แล้วพวกนี้ยังเล่นมุกเดิมอยู่เลย 

งั้นเดี๋ยวแกช่วยลองร่างกฎ X-Mailer ให้หน่อย ให้มันดักเมลพวกนี้ได้ แล้วเดี๋ยวเราเอามาลองเทสกันดู 👍"
ham,"บิล ฉันไม่อยู่นะ ตอนนี้อยู่โคเปนเฮเกนรอขึ้นเครื่อง อยู่ที่เลานจ์ SAS เพิ่งอาบน้ำเปลี่ยนชุดเตรียมบินต่อ ร้อนเหงื่อแตกพลั่กเลย เมื่อคืนเห็นทีม Timbers ชนะด้วย ดีงาม เล่นทรงนี้มีลุ้นเพลย์ออฟแน่

มือถือฉันไม่มีนะ (AT&T ไม่ยอมส่งของมาให้) คอมก็ไม่มี ถ้ามีอะไรจะส่งเมลมา หาฉันที่ wjwjr99@yahoo.com ได้เลย เดี๋ยวจะเข้ามาเช็คก่อนขึ้นเครื่อง

วันเกิดนายอย่าเพิ่งฉลองจนเละเทะล่ะ รอฉันกลับไปก่อน"
ham,"A: เฮ้ยแก เรื่องที่เคยคุยกันเรื่องสำเนียงบริติชกับอเมริกัน ที่ออกเสียงตัว 'a' ในคำยืมต่างประเทศไม่เหมือนกัน (เช่นคำว่า france หรือ pasta เนี่ย) มีคนส่งข้อมูลมาให้เพียบเลยว่ะ น่าสนใจมาก

B: อ่าหาสนใจอยู่ๆ เล่าให้ฟังหน่อยดิสรุปว่าไงบ้าง

A: คือเสียงแตกเป็นสองฝั่งเลย ฝั่งนึงบอกว่าคนอังกฤษชอบแปลงคำต่างประเทศให้เข้าปากตัวเองมากกว่า (anglicize) แบบออกเสียงสระตามสไตล์อังกฤษจ๋าเลย เช่น คำว่า pasta หรือ lasagna คนอังกฤษจะออกเสียงสระ 'æ' (แบบแฮร์) ต่างจากอเมริกัน

B: อ๋อ เหมือนเวลาคนอังกฤษชอบเปลี่ยนเสียงคำยืมใช่มะ แล้วมีใครบอกเหตุผลเชิงลึกป่ะล่ะ?

A: มีดิ มีคนนึงบอกว่า คนอังกฤษเขาติดนิสัยมาจากสมัยก่อนที่ใช้ภาษาละติน พอยืมคำมาก็เลยชอบดัดเสียงให้เข้ากับภาษาตัวเอง ส่วนฝั่งอเมริกันจะพยายามคงเสียงต้นฉบับไว้มากกว่า (แต่บางทีก็เพี้ยนไปคนละแบบนะ)

B: แล้วเรื่องคำว่า france ล่ะ? อันนั้นทำไมออกเสียงเหมือนกัน หรือต่างกันยังไง?

A: อันนั้นพีค ตรงที่คนอังกฤษไม่ได้ตั้งใจจะคงเสียงฝรั่งเศสไว้หรอก แต่เพราะมันเป็นกฎการเปลี่ยนเสียงสระของทางใต้ของอังกฤษเขา (เช่น bath, castle, dance) ที่เปลี่ยนเสียง 'æ' ให้กลายเป็นสระ 'อา' ยาวๆ มาหลายร้อยปีแล้วต่างหาก 

B: โห ละเอียดจัด ฮ่าๆๆ สรุปคือต่างคนต่างมีวิธีออกเสียงตามวัฒนธรรมภาษาตัวเองสินะ แล้วมีคนตอบคำถามที่คาใจป่ะ ว่าทำไม Jacques Chirac ถึงออกเสียงไม่เหมือนกัน?

A: อันนั้นยังไม่มีใครตอบว่ะ 555 แต่โดยรวมคือสนุกดี เหมือนได้ความรู้ภาษาศาสตร์แบบย่อยง่ายมาฝาก เดี๋ยวแคปหน้าจอสรุปพวกนี้ส่งให้ดูนะ"
ham,"Tim: อี๋ แย่จัง ได้คะแนน 0.01 ตั้งสองอันแน่ะ เพราะดันเอาอีเมลไปแปะไว้ข้างล่างนี่แหละ

เอ๊ะ หรือนี่มันหมายความว่า เวลาแท็กอีเมลในช่อง To/CC กับในเนื้อหาอีเมล ควรจะจัดการต่างกันป่ะ?

ก็ไม่รู้เหมือนกันนะว่าสื่อถึงแบบนั้นรึเปล่า แต่ยังไงซะ ถ้าตอนนี้ฉันทำระบบแท็กอยู่จริงๆ ในช่อง to/cc มันก็ต้องถูกแท็กต่างจากในเนื้อหาแหละ เช่น ถ้าเป็นที่อยู่ช่อง To โทเค็นมันน่าจะออกมาเป็น 'to:email addr:mit' แทนที่จะเป็นแค่ 'email addr:mit' แบบที่เจอในเนื้อหาอะนะ ส่วนเรื่องอีเมลเนี่ย ควรจะรวบเป็นก้อนດຽວหรือแยกออกจากกันแบบตอนนี้ อันนี้ยังไม่ได้ลองทดสอบเลยว่ะ"
ham,แจ้งเรื่องเครื่องบินบริษัทค่ะ: เดี๋ยวจองเครื่องบิน Hawker #5736 ไว้ให้วันที่ 25 ตุลานะคะ (เวลาเดี๋ยวคอนเฟิร์มพรุ่งนี้อีกที) น่าจะช่วงบ่ายๆ เพื่อไปประชุมที่นิวยอร์ก แล้วกลับวันศุกร์เช้าค่ะ เดี๋ยวรอข้อมูลจาก Frank Vickers เรียบร้อย จะรีบจัดการเรื่องโรงแรมกับเวลาออกเดินทางให้พรุ่งนี้เลยค่ะ ขอบคุณค่ะ (ทีน่า ผู้ช่วยเดฟ)
ham,"สวัสดีครับเรื่องสนับสนุนงานวิจัย 2001 ของ ebs barry ขอบคุณที่เมลมานะครับ พอดีผมมีชื่อคุณอยู่ในลิสต์ที่จะติดต่ออยู่พอดี เพราะเมื่อวานเควิน แฮนนอน เพิ่งบอกผมว่าทีมเราน่าจะช่วยแปลตำแหน่งข้อมูลสำหรับระบบความเสี่ยงใหม่ของ ebs ได้

ที่คุณเข้าใจถูกแล้วช่วงนี้ผมไม่ค่อยได้โฟกัสเรื่องโปรเจกต์ 44 เท่าไหร่ มาร์ติน ลิน เขาเลยมารับหน้าที่ดูแลโปรเจกต์ส่วนใหญ่ที่เราซัพพอร์ตอยู่แทน ช่วงนี้คนในทีมค่อนข้างขาดแคลนตั้งแต่ซาเมอร์ ทาคริติ ออกไปเมื่อฤดูใบไม้ร่วงปีមុន แล้วก็สู้เรทของแมคคินเซย์ไม่ได้ตอนจะดึงแคนเทคิน ดินเซอร์เลอร์ ที่เคยมาฝึกงานช่วยเรื่อง ebs ตอนซัมเมอร์ให้อยู่ต่อ

แต่ตอนนี้กำลังจะได้คนมาช่วยเพิ่มแล้วครับ ไอริส แม็ค คนเก่งที่ประสบการณ์ด้านที่ปรึกษาและการบริหารความเสี่ยงเพิ่งมาเริ่มงานกับทีมเราสัปดาห์หน้า หวังว่าน้องเขาจะมาช่วยมาร์ตินทำให้ทีมเราลุยโปรเจกต์ 44 ได้เต็มที่และช่วยซัพพอร์ตส่วนที่ยังขาดอยู่ได้มากขึ้น

สะดวกให้ผมนัดคุยสัปดาห์หน้าสักหน่อยไหมครับ จะได้มาช่วยกันดูว่าเราจะช่วยซัพพอร์ตโปรเจกต์ความเสี่ยงตรงไหนได้ดีที่สุด พร้อมแนะนำไอริสกับมาร์ตินให้รู้จักด้วย สะดวกวันไหนบอกได้เลย หรือจะให้เลขาของคุณประสานงานกับ Shirley Crenshaw เบอร์ภายใน 35290 ก็ได้ครับ"
ham,"แกๆ เค้ามีข่าวงานประชุมวิชาการมาฝาก งาน ICLA ครั้งที่ 4 (International Cognitive Linguistics Conference) จะจัดวันที่ 17-21 กรกฎาคม 1995 ที่ Albuquerque รัฐนิวเม็กซิโก นู่นแน่ะ 

หลักๆ คือเขาเปิดรับส่งหัวข้อวิจัยเกี่ยวกับภาษาศาสตร์เชิงรู้ความ (Cognitive Linguistics) ใครสนใจเรื่องการจัดหมวดหมู่ภาษา, เมตาฟอรัส, ความสัมพันธ์ระหว่างภาษากับความคิด หรือพวกภาษามือและภาษากลุ่มต่างๆ ลองส่งบทคัดย่อ (Abstract) ไปได้นะ 

เขาให้ส่งเป็นกระดาษ 4 ชุด ไปที่ภาควิชาภาษาศาสตร์ ม.นิวเม็กซิโก ภายในวันที่ 30 พฤศจิกายน 1994 นี้แล้ว เดี๋ยวเค้าแปะที่อยู่ส่งไว้ให้ ใครสนใจเตรียมตัวทันมั้ย ลองดูๆ 😊"
ham,สัญญาของ Mark Whitt นะ เค้าไปเจออันนี้ซุกอยู่กองเอกสารไหนสักแห่ง ตอนนี้วางไว้บนโต๊ะทำงานเธอแล้ว—เราไม่ได้เช็คนะเพราะไม่มีเอกสารอ้างอิงเลย —Neil
ham,"แกรรร เรื่องคอนเทนต์ภาษาไร้เพศ (genderless) ยาวประมาณ 2,000 คำ ที่คุยกันในลิสต์เมลเมื่อกี้อ่ะ ฉันว่าน่าสนใจดีนะ 

เหมือนจะมีคนเข้าใจไปว่า ภาษาที่ไม่มีระบบเพศเลยเนี่ยมันเป็นเรื่องเพ้อเจ้อแบบนิยายวิทยาศาสตร์ แต่จริงๆ แล้วไม่ใช่เลย มันเป็นแค่มุมมองแบบอินโด-ยูโรเปียนที่คิดว่าหมวดหมู่ทางไวยากรณ์แบบนั้นมันคือเรื่องธรรมชาติน่ะ

อย่าง Albert Ortmann เค้าก็ยกตัวอย่างว่าพวกกลุ่มภาษาตระกูลยูราลิก (Uralic) เช่น ภาษาฟินแลนด์เนี่ย เไม่มีระบบทางไวยากรณ์เรื่องเพศเลย ไม่มีคำนำหน้านาม (articles) แล้วก็ไม่มีการแบ่งแยกเพศชาย/หญิงในสรรพนามด้วย ที่พีคคือภาษาฟินแลนด์พูดเนี่ย ไม่แยกแม้กระทั่งสิ่งมีชีวิตกับไม่มีชีวิตเลยแก ทั้งคน สัตว์ สิ่งของ หรือไอเดีย ใช้สรรพนามตัวเดียวกันหมดคือคำว่า ""se"" (มัน/เขา) 

แต่อันนี้แถมความเห็นแย้งเติมนิดนึง ตรงทฤษฎีเรื่อง Case ของ Ortmann ที่บอกว่า Case จะปรากฏแค่ครั้งเดียวใน NP (Noun Phrase) อันนี้ในมุมมองภาษาฟินแลนด์ดูจะไม่ค่อยใช่นะ เพราะคำขยายกับคำหลักมันต้องสอดคล้องเรื่อง Case กันอยู่ดี

เอามาเล่าให้ฟังเผื่อสนใจอ่ะ 555 อ้อ เจ้าตัวเค้าบอกด้วยนะว่าเค้าไม่ใช่ผู้เชี่ยวชาญภาษาตระกูลฟินนิชจ๋าหรอก แต่เป็นนักภาษาศาสตร์ที่เป็นเจ้าของภาษาเองเลย 

– Jan Lindström จากภาควิชาภาษาแถบสแกนดิเนเวีย มหาลัยเฮลซิงกิ"
ham,"แกๆ ฉันมีรายงานอัปเดตเรื่องพลังงาน (Bi-weekly transmission update) แบบตัวอย่างฟรีมาฝาก แนบมากับไฟล์นี้นะ ลองเปิดดูได้ 

อันนี้เขาสรุปข่าวสารล่าสุดเกี่ยวกับ ISO, RTO แล้วก็พวกระบบส่งไฟฟ้าไรงี้ ส่งตรงเข้าอีเมลทุกๆ สองสัปดาห์เลย ถ้าสนใจอยากสมัครสมาชิกแบบส่วนตัวตกปีละ $75 หรือถ้าแบบองค์กรหลายคนก็ $200 ต่อปี 

ลองดูก่อนได้นะ ถ้าสนใจกดสั่งซื้อออนไลน์ตามลิงก์ หรือโทรไปเบอร์ 888-986-2250 เขารับบัตรเครดิตด้วย หรือจะให้ทำใบแจ้งหนี้บริษัทก็ได้จ้า"
ham,"Vince: ชีล่า เรื่องเรซูเม่ของAnita Dupont ที่พี่อยากจะรับเข้ามาทำตำแหน่ง Sr. Admin Asst. ที่จะมาช่วยทาง Shirley อะ พี่ดูเรซูเม่แล้วโทรคุยกับชีล่าหน่อยนะ

Sheila: วินซ์ Alice (Anita) โปรไฟล์ดีเลยนะเหมาะกับตำแหน่งนี้ แต่ง The position นี้เราได้ลงประกาศรับสมัครในเว็บของบริษัทหรือยังคะ? ถ้าลงแล้วก็ดีไป แต่ถ้ายัง เราต้องลงประกาศก่อนนะ เพื่อให้โอกาสพนักงานเดิมใน Enron ได้สมัครก่อนที่จะรับคนนอก ไม่งั้นเดี๋ยวจะมีปัญหาว่าเราปิดกั้นโอกาสก้าวหน้าของพนักงานข้างใน ถ้ายังไม่ได้ลง เดี๋ยวให้ Recruiter ติดต่อ Shirley ขอ Job Description แล้วเอามาลงประกาศพร้อมกับเรียก Anita มาสัมภาษณ์ไปพร้อมๆ กันเลยก็ได้ ยังไงรีบแจ้งด้วยนะว่าประกาศรับสมัครหรือยัง

Vince: ชีล่า ไม่ได้นะ เราต้องผ่านขั้นตอนการลงประกาศรับสมัครก่อน เดี๋ยวพี่ให้ Shirley จัดการเรื่อง Job Description ให้ครับ"
ham,"เฮ้ยแก นึกขึ้นได้เรื่องนึง ที่โรเบิร์ตเขาเคยทักไว้เรื่องประวัติศาสตร์โลกใหม่อะ ที่คนพื้นเมืองล้มตายกันเยอะเพราะโรคจากฝั่งยุโรป แต่ฝั่งยุโรปกลับไม่ค่อยเป็นอะไรจากโรคทางนั้น (นอกจากซิฟิลิสกับยาสูบ)

ตอนแรกก็นึกว่าโม้ป่ะวะ แบบเรดาร์จับโกหกทำงานเลย 555 แต่มีคนมาตอบไว้น่าสนใจมากเว้ย เอามาจากงานวิจัยด้านพันธุศาสตร์ช่วงหลังๆ นี้แหละ

สรุปคือเขามีหลักฐานว่า ภูมิคุ้มกันของฝั่งยุโรปเนี่ยมันอึดกว่าแล้วก็ต้านทานโรคได้กว้างกว่าชาวบ้านเขา เพราะยุโรปมันเป็นเมืองหนาแน่นและมีคนอยู่กระจุกกันมาเป็นพันปีแล้ว แบบไม่มีสุขอนามัยที่ดีด้วยนะ ยุคนั้นคือแหล่งเพาะโรคระบาดชั้นดีเลย คนยุโรปก็เลยผ่านการคัดเลือกทางธรรมชาติแบบโหดๆ มาหลายสิบชั่วคน ใครไม่รอดก็ตายไป

ทีนี้พอนักพันธุศาสตร์มาเช็คดู ถึงได้รู้ว่าคนยุโรปปัจจุบันมีพันธุกรรมที่ภูมิคุ้มกันต้านทานโรคได้ดีกว่าภูมิภาคอื่น แถมต้านได้หลายโรคด้วยนะ พอพวกเขาต้องไปเจอโรคใหม่ๆ ที่ไม่เคยเจอมาก่อน ภูมิคุ้มกันที่เคยชินกับโรคร้ายๆ ในบ้านเกิดตัวเอง ก็เลยช่วยกันไว้ได้ระดับนึงด้วยว่ะ เจ๋งป่ะละ"
ham,"แกรรีบดูอันนี้ ดิฉันเจอเรื่องแปลกมาก 5555
มีสิงโตตัวนึงชื่อ คามูนียาก (แปลว่าผู้ได้รับพร) ที่อุทยานในเคนยา มันไม่ยอมกินลูกแอนทิโลป/โอริกซ์เว้ยแก แต่ดันไป ""รับเลี้ยง"" แทน นี่ตัวที่ 5 ของปีนี้แล้วนะ งงมาก ผู้เชี่ยวชาญสัตว์ป่าคือเกาหัวกันหมดละ
คือนางจะคอยปกป้องจากนักล่าตัวอื่นแถมให้แม่มันมาให้นมด้วยนะ แต่ตลกตรงที่บางตัวก็โดนสิงโตตัวผู้กินตอนนางหลับ บางตัวเจ้าหน้าที่ก็ช่วยไว้ทัน
ล่าสุดเมื่อวันอาทิตย์เพิ่งได้ลูกโอริกซ์มาใหม่อีกตัว ตั้งชื่อให้ว่า ไนซิมารี (แปลว่าโดนแย่งมา) เจ้าหน้าที่บอกว่าคู่นี้รักกันกลมเกลียวมาก แม่แท้ๆ ก็นเดินตามห่างๆ แบบงงๆ
เขามีทฤษฎีเดาพฤติกรรมนี้หลายอย่างมากแก เช่น:
1. นางเหงาไม่มีลูกตัวเอง
2. ตาบอดสี สายตาสั้น นึกว่าลูกตัวเอง
3. ลูกโอริกซ์มันอ่อนแอเกินกว่าจะวิ่งหนี เลยไม่กระตุ้นสัญชาตญาณนักล่า
4. นางอยากเป็นมังสวิรัติ
5. นางแค่อยากเป็นที่รัก 🥺

แกคิดว่าเพราะอะไรวะ โคตรพีก 55555"
ham,เอเลน่า ชิลกิน่า สวัสดีจ้า
ham,"แกๆ อันนี้สารบัญวารสาร Language & Literature ปี 1994 นะ มีบทความน่าสนใจเพียบเลย เช่น เรื่อง Mind Style ในงานของ Faulkner, เรื่อง The Crucible แล้วก็มีพวกบทวิจารณ์หนังสือภาษาศาสตร์กับวรรณกรรมอีกหลายเล่มเลย ลอง 📌 เก็บไว้ดูเป็นไอเดียเวลาทำ 📚 งานนะ!"
ham,"แกๆ เราทำซอฟต์แวร์ขายแหละ ปกติเรทราคาเราคือกลุ่มแรกที่มาช่วยไกด์ฟีเจอร์เราจะคิดแพงหน่อย พอคนส่วนใหญ่เริ่มมาใช้เราจะเก็บถูกๆ พดทุนคืนรวมค่าแรงตัวเองครบปุ๊บ เราปล่อยแจกฟรีเลย แล้วค่อยไปทำเวอร์ชันใหม่ต่อ หรือไม่ก็เริ่มโปรเจกต์ใหม่ไปเลย 

ถ้าหาคนจ่ายค่าพัฒนาไม่ได้นะ แปลว่าของที่ทำอาจจะไม่ได้มีความต้องการจริงๆ หรอก ไม่ควรทำแต่แรกละ ส่วนใครที่ต้องมานั่งทำเวอร์ชันฟรีแล้วยัดโฆษณาห่วยๆ นะ อันนั้นคือสัญญาณเตือนว่าควรเปลี่ยนโปรเจกต์เหอะ IMO :)

> เมื่อกี้เม้าส์เรื่อง Opera กันอยู่ ว่าทำไมเดี๋ยวนี้ไม่ฟรีแล้ว (ยกเว้นจะยอมดูโฆษณา) เซ็งมาก ละมีคนพูดเรื่องโปรแกรมเตือนให้จ่ายเงิน (nagware) ละชั้นดันฟังเพี้ยนเป็น snag ware แบบว่า เออ ชั้นจะซื้อแหละ กรอกตาบน -.- แอบไปหาคีย์เถื่อนดีกว่า LOL ตกลงในกลุ่มนี้ใครนะที่เกี่ยว2ข้องกับ Opera? ละทำไมตัวฟรีถึงต้องใช้มุกโฆษณาห่วยๆ แบบที่ Netzero เคยใช้อ่ะ? 
> 
> เข้าใจแหละว่าทำซอฟต์แวร์มันมีต้นทุน ทุกคนต้องกินต้องใช้ แต่ในเมื่อ Netscape ให้ใช้ฟรี แต่ Opera ดันไม่ฟรีเนี่ย... อืมมม 
> 
> พิมพ์ไปงี้เดี๋ยวคงโดนทัวร์ลงแน่เลย แต่เอาเลย เตรียมหมวกกันน็อคไว้ละ (:
> 
> ซินดี้ 
> ป.ล. เกร็ก อยู่ป่าว? (:"
ham,"แกรรร ชั้นเพิ่งสรุปข้อมูลเรื่องคำยืมภาษาฝรั่งเศสกับวิวัฒนาการภาษาที่เคยถามไปเมื่อ 6 สัปดาห์ก่อนเสร็จแล้วนะ (ขอโทษที่ช้ามากกก 😅) 

ข้อมูลที่คนอื่นตอบกลับมาคือแน่นแล้วก็มีประโยชน์มากกก! เร็วด้วย ขอบคุณ James กับ Rob มากที่ช่วยตอบเรื่องคำยืมภาษาฝรั่งเศสก่อนที่โพสต์จะลง Linguistlist อีก

สรุปคร่าวๆ คือ:
- เรื่องจำนวนคำยืมจากฝรั่งเศสเข้าอังกฤษ ที่เคยจำได้ว่ามีประมาณ 10,000 คำเนี่ย ส่วนใหญ่บอกว่ามาจากหนังสือของ Albert Baugh (1951) ซึ่งเจ๊งตรงที่ชั้นดันไม่ได้เปิดเล่มนี้นี่แหละ 555
- มีคนเสริมว่าถ้ามองในดิกชันนารีแบบเต็มๆ ตัวเลขน่าจะสูงกว่านั้นเยอะ อาจจะถึง 1 หมื่นหรือมากกว่านั้นด้วยซ้ำ (แถมมีคนบอกว่า 80% ของคำในภาษาอังกฤษเป็นคำยืม และ 80% ในนั้นมาจากฝรั่งเศสกับลาตินอีกที)
- ส่วนเรื่องวิวัฒนาการของภาษาที่เคยสงสัยว่า จาก analytic ไป synthetic เนี่ย คนมาตอบเพียบเลย ส่วนใหญ่บอกว่าทฤษฎีนี้มันไม่น่าจะเป๊ะขนาดนั้น เพราะภาษาอื่นๆ อย่างภาษาตระกูลโรมานซ์หรือภาษาอังกฤษเอง มันก็มีทั้งพัฒนาการไปข้างหน้าและถอยหลังสลับกันไปมาได้ วนเป็นวงกลมซะมากกว่า ไม่ใช่เส้นตรง

เอาเป็นว่าสรุปคือ ไม่มีคำตอบตายตัวจ้า แถมได้ความรู้เพิ่มเพียบเลย ไว้เดี๋ยวเอาลิสต์รายชื่อคนอื่นๆ ที่ช่วยตอบมาแปะให้อีกทีนะ ขอบคุณทุกคนที่ช่วยแชร์ข้อมูลมากๆ เลย 🙏✨"
ham,"ประชุมคอนፈอเร็นซ์นะทุกคน เข้าสายตอนบ่ายโมงครึ่ง (13:30) ตามเวลาแปซิฟิก 

เบอร์โทร: (877) 670-4111
รหัสผ่าน: 246870

(จาก Jim Blatchford ฝ่าย Client Relations เบอร์ติดต่อ 916-608-7051 จ้า)"
ham,"เฮ้ย แก, โรเบิร์ตเขาบอกว่าถ้าจำไม่ผิด คอร์เตซมาถึงปี 1519 แล้วเดโซโตเกิดประมาณปี 1500 ให้ลองคำนวณดูเอาเอง 

แกรี่เลยแย้งต่อว่า เออ ก็น่าจะจริง งั้นถ้าไม่ใช่เดโซโต... แล้วใครวะที่มาขึ้นฝั่งฟลอริดาตอนใต้แล้วเจอเมืองใหญ่ที่มีคนสร้างเนินดินอยู่เป็นล้านคน แต่พอถึงเวลาที่คอร์เตซยกพลมาฆ่าคนพื้นเมือง พวกนั้นดันหายสาบสูญไปหมดแล้วอ่ะ งงป่ะ 555"
ham,"พี่วินซ์ครับ เรื่องโปรเจกต์เคสศึกษา Enron ของ อ.จอห์น มาร์ติน (John Martin) ทางซินดี้ (Cindy) เขาติดต่อมาว่า อ.จอห์นสะดวกช่วงสัปดาห์แรกของเดือนธันวาคม (ไม่เกินวันที่ 6) หรือไม่ก็หลังวันที่ 8 ธันวาคมไปเลย

ซินดี้ถามว่าพี่วินซ์สะดวกช่วงไหนไหมครับ เพราะเขาจะได้ช่วยนัดประชุม 1 ชั่วโมงกับผู้บริหาร (คุณเคน เลย์, เจฟฟ์ สกิลลิง, แอนดี ฟาสโตว์) ให้ครับ 

พี่วินซ์ลองดูวันว่างแล้วบอกผมได้เลยนะครับ เดี๋ยวซินดี้เขาจะประสานงานต่อให้ครับผม"
ham,"เรื่องอ้างอิง Chomsky 3,396 ครั้งอ่ะ พวกนักภาษาสัทศาสตร์ชอบคิดว่าตัวเองกับวงการตัวเองพิเศษกว่าคนอื่น ความจริงการไม่ยอมอ้างอิงงานยุคอื่นหรือนอกกรอบตัวเองเนี่ย มันเป็นเรื่องปกติมากๆ เลยนะ เกิดจากธรรมชาติทางสังคมของวงการวิชาการนั่นแหละ ในชีววิทยาหรือฟิสิกส์ก็เป็นเหมือนกัน ไม่ต่างจากในภาษาสัทศาสตร์หรือพวกเทววิทยาแนวรื้อสร้างหรอก เพราะงั้นชิลๆ ได้เลย ไม่ต้องเครียด อยากอ้างอิง Sapir ก็จัดไป หรือ Baudouin de courtenay ที่เราชอบช่วงนี้ก็ได้ แต่เลิกคิดซะทีเถอะว่าพวกเราพิเศษหรือถูกเลือกมา (ถึงบางคนจะแอบคิดงั้นก็เถอะนะ 555)"
ham,"เฮ้ย เพิ่งเห็นข่าวอันนี้ 

ชุดโปรแกรมออฟฟิศ Gobe (ที่มีให้โหลดทั้งบน Linux และ Windows) เขากำลังจะเปลี่ยนเป็นสัญญาอนุญาตแบบ GPL แล้วนะ 

ลองดูรายละเอียดตามลิงก์นี้ได้เลย: http://www.theregister.co.uk/content/4/26642.html"
ham,"เดวิดนะ เรื่องเอาชื่อ Bob Hall กับ Leslie Reeves ออกจากลิสต์ เนี่ย เราโอเคนะ แต่ชัวร์แล้วใช่ป่ะว่าจะเอาออก? แล้วต้องใส่ชื่อใครมาแทนมั้ย หรือยังไงดี

(อ้างอิงจากเมล Tana: เค้าเพิ่งคุยกับ Bob มา สรุปว่าเค้ากับ Leslie ขออยู่กับเอสเตทต่อ ฝากบอกด้วยนะว่าแพลนงานส่วนนี้จะเป็นไงต่อ หรือใครจะดูแลกลุ่มนี้แทน)"
ham,"เฮ้ยทุกคน พอดีมีเรฟตำแหน่ง Development Manager ของ Project Grad มาฝาก งานนี้น่าสนใจมาก เขาต้องการคนเก่งและลุยๆ ทำได้หลายอย่าง ค่าตอบแทนสูงประมาณ 40k-50k+ เลยนะ ขึ้นอยู่กับประสบการณ์ด้วย 

ใครสนใจส่งเรซูเม่ไปที่เมล pam williford ได้เลย (pwilliford@projectgrad.org) ลองเข้าไปดูรายละเอียดเว็บเขาได้ที่ http://projectgrad.org นะ 

เห็นพวกเราเก่งๆ กันทุกคนแถมรู้จักคนโปรไฟล์ดีๆ เพียบ ลองดูกันได้นะ หรือช่วยส่งต่อให้คนที่น่าจะสนใจหน่อย เดี๋ยวแนบไฟล์รายละเอียดไว้ให้นะครับ"
ham,ขอบคุณทุกคนมากๆ เลยนะสำหรับช่วงเวลา 3 ปีที่ผ่านมาที่ Enron สนุก ท้าทาย และได้เรียนรู้อะไรเยอะมากๆ ขอบคุณทุกคนที่ช่วยทำให้ความทรงจำช่วงนี้มันดีขนาดนี้ ได้เพื่อนดีๆ เพียบเลย ยังไงก็อยากติดต่อกับทุกคนไว้นะ เผื่ออนาคตยังไง ลองแอดเมลส่วนตัวไว้นะ zalmasani@alumni.utexas.net หรือเบอร์บ้าน +1-713-874-1156 ใครสะดวกส่งคอนแทคตัวเองมาทิ้งไว้ได้เลยน้า ขอให้ทุกคนโชคดีและประสบความสำเร็จจ้า! (ซาล Masani)
